gene	log2FoldChange_hct116_30minProt	pval_hct116_30minProt	log2FoldChange_hct116_120minProt	pval_hct116_120minProt
TTC31	0.00516748	0.946197657	-0.15763134	0.009631608
NFKB2	0.005478596999999999	0.9463468140000001	0.11470285699999999	0.18966160399999998
FAM188B	-0.004475871	0.946387014	0.029201913	0.651061745
POP1	0.008798529	0.946495575	-0.101650924	0.508879075
POLR2I	0.003990829	0.94658515	0.0028291540000000004	0.96649212
PARP12	0.004069483	0.946677895	-0.09066551	0.132914736
DGKH;DGKD	-0.0034948709999999997	0.94669437	0.006708004	0.900888389
CWC15	0.005450614	0.9467383859999999	-0.008651131999999999	0.906086078
FERMT2	0.004016903	0.94681546	0.035995089	0.537364715
THAP4	0.007970796	0.9468463009999999	-0.048977361	0.692038991
YEATS4	-0.004792145	0.946879838	-0.092578646	0.147260417
RANBP1	-0.007022530999999999	0.946969999	0.130453504	0.17346591600000003
GOLT1B	-0.004352085	0.9469982379999999	0.074150618	0.16668334099999998
SLC16A5	0.00352283	0.947086054	0.007191171	0.9427288229999999
RPS10;RPS10-NUDT3	0.003281685	0.94719184	0.040597612000000005	0.367577366
ZFHX4	0.004951946	0.947377555	-0.094649496	0.13626459300000002
USPL1	-0.0056738	0.947846559	-0.118188611	0.120694154
ITCH	-0.003636221	0.947891026	-0.055105836	0.288375557
AHDC1	-0.005927471	0.9480768540000001	-0.078269466	0.33523669899999997
ITPR2	-0.004116337	0.948131075	-0.09890511199999999	0.13241344900000002
CXorf56	-0.005058382	0.9481386620000001	-0.158574768	0.058089199
PPCDC	0.005735146	0.948316321	0.09402114	0.188124397
ZKSCAN2	0.007332742	0.9484504029999999	-0.192983364	0.101107589
TUBD1	0.0043451259999999995	0.9484616579999999	0.005334946	0.928661965
MPDU1	0.004247749	0.9487310590000001	0.10988016699999999	0.040448962000000005
C7orf25	0.003940255	0.948818191	0.058491669	0.339451757
C12orf10	-0.005796045	0.948967812	0.075151831	0.37290663799999996
ARID3A	0.0038406309999999997	0.949107026	-0.031771663	0.536094471
SOX4	0.0061024980000000005	0.9496668540000001	-0.46206512299999997	1.01e-05
EXOSC1	0.006538595	0.949672338	-0.10716189400000001	0.287817432
FBXO4	0.003890423	0.949861782	0.066429346	0.220814442
TIGD2	0.007571063	0.9498724709999999	-0.11349973699999999	0.393543285
CASP14	-0.01654554	0.9503277940000001	0.013460798000000001	0.949056802
NES	-0.003936122	0.9503773390000001	0.02354256	0.752315009
RASGEF1A	-0.007777626	0.950467053	0.001578514	0.987033258
BICD1	0.003120661	0.950528532	0.026773247000000003	0.559767131
CD276	-0.003593055	0.9505569220000001	0.006954445	0.901159415
RGS3	-0.004039233	0.9508119859999999	-0.0658067	0.290580269
RAB20	-0.003416551	0.9509069729999999	0.013613681	0.8211154270000001
FAHD2A	-0.004056178	0.9509072390000001	0.042509819000000004	0.476143217
CACYBP	-0.007112175	0.951024361	0.119278281	0.312831536
CCDC117	0.004368660999999999	0.951031843	0.10180794300000001	0.152171207
SUN1	0.0048033929999999996	0.95133962	-0.10924547800000001	0.270662928
ACOT7	-0.006685638000000001	0.95135823	0.076700935	0.541910647
ZNF121	0.0042541820000000004	0.951370197	-0.079284119	0.261837372
ZNF131	-0.0029103040000000003	0.95139319	0.066480345	0.158186407
MLLT1	0.00310196	0.951461243	-0.040077113	0.42251961899999996
LITAF	0.0034591340000000004	0.951468007	-0.054932460999999995	0.32747619699999997
CDKN1B	-0.004528645	0.9515959540000001	-0.021794411	0.7817207279999999
ZBTB39	0.00591691	0.951653152	-0.148521935	0.13541353
SYNJ2	0.005144963	0.951913253	0.073090317	0.45917322200000005
C17orf96	0.004962967	0.9520160320000001	-0.135405098	0.11369362300000001
AHCYL2	-0.003969449	0.952077886	0.03711477	0.644298974
USP43	0.0032687890000000002	0.952318125	-0.07341010099999999	0.150313224
TXLNG	0.005042489	0.9526498290000001	0.10227269300000001	0.162956052
WDR59	-0.00300685	0.952930075	-0.027826156	0.572236972
PRMT6	-0.0030475809999999997	0.95304411	-0.016450587	0.712085581
PTMS	0.0069829440000000005	0.95318733	0.09229344800000001	0.46991366700000003
LUC7L	-0.003504014	0.95322961	-0.085236688	0.18580566199999998
NAA38	-0.006309070999999999	0.953400893	-0.062755798	0.485189672
ARHGAP11A	0.007033457	0.953537038	-0.172043676	0.162833963
MAL2	0.003745275	0.9535443109999999	-0.057882203	0.33519905699999997
BRPF3	0.0059478790000000005	0.9536288009999999	-0.10414693900000001	0.317867662
PLEKHN1	0.005232737	0.954187473	-0.085434226	0.21606752
DCTD	0.005216082	0.954302201	0.11417905099999999	0.149259138
HACL1	-0.0033342059999999997	0.9544113190000001	0.029133608999999998	0.503408167
PRDX2	0.007056656999999999	0.954809795	0.17966348399999998	0.129455126
AMDHD2	-0.00462014	0.9549353490000001	0.098381936	0.133761804
SEZ6L2	-0.003378015	0.955050967	-0.003753642	0.94044711
ZNF16	0.005456646999999999	0.955075737	-0.072950485	0.430561536
EXD2	-0.002952335	0.955150663	-0.044212587000000005	0.37756001299999997
MICU1	-0.002803654	0.9552097079999999	-0.014397321000000001	0.768497552
COMTD1	-0.003460731	0.955342088	0.004599838	0.9449883090000001
DPCD	0.004628894000000001	0.955363168	-0.029376244	0.726785206
MT-ND1	0.00365519	0.955442951	-0.045832227999999996	0.536388628
CXXC5	0.0041692809999999995	0.9554810659999999	-0.11007811599999999	0.055323843
PATZ1	0.00559421	0.955665476	-0.076824776	0.447802543
L1CAM	0.003493573	0.9558985879999999	0.043728444000000005	0.518473819
PLEKHG5	-0.0031692340000000004	0.95604168	-0.033201092	0.5650128879999999
MAP7D3	-0.0032363870000000003	0.9560807459999999	-0.092078325	0.08418252
PNPLA8	0.0035963279999999998	0.95629087	-0.012604721000000001	0.81205795
SPAG5	0.004913718	0.956522427	0.08306052900000001	0.21407483300000002
CHORDC1	-0.006289606	0.9566861659999999	0.08673444300000001	0.496834754
6-Sep	-0.005878033	0.9568127390000001	0.188281581	0.157744936
RUNX3	0.004787012	0.95689151	-0.037127566	0.603127257
CPSF7	-0.0045641629999999996	0.95691284	-0.149697348	0.142787253
ZC3H3	0.004658153	0.9569177590000001	-0.22266762199999998	0.01859526
EP300	-0.003838235	0.956933888	0.020941381000000002	0.698016168
RBMX2	0.006227614	0.956965271	0.005332551	0.9530884009999999
SUV420H1	0.004685558	0.957019695	-0.073320157	0.45166282799999996
MRC2	0.003585277	0.95707143	0.015908541000000002	0.767436755
FAM83G	-0.0038014679999999997	0.957104315	-0.08473374300000001	0.209409696
GZF1	-0.005266898000000001	0.957241766	-0.201107145	0.046268792
CDCA2	-0.006214108	0.957245151	-0.133028931	0.258649303
PDIK1L	-0.006269109	0.957340302	-0.156876186	0.17366732899999998
TEX10	0.00394879	0.957415548	-0.11174056	0.142216343
PCYT1A	0.0037385359999999998	0.9575703240000001	0.025812666	0.721108509
MID1	0.003454922	0.95770155	0.057130121	0.288757291
ZNF799	0.005191766	0.9578149290000001	-0.11902767199999999	0.26876264899999996
S100A7	0.014474553000000001	0.9580567329999999	-0.852894895	0.187670525
GK;GK3P	0.005346631	0.958208361	-0.071161599	0.5966936829999999
PRDX4	0.004149486	0.958332616	0.110026106	0.10415092699999999
NAB2	0.003394419	0.9584870409999999	0.050295997	0.474049431
SSFA2	-0.003827055	0.958527098	-0.150751474	0.02809837
SLC6A17	0.003807403	0.9586089109999999	0.026278435	0.661380847
TUBB4A	0.0045007120000000005	0.958622903	0.124563854	0.18090588300000002
FAM204A	0.004131499	0.95864417	-0.16050531	0.103347509
TNK2	0.0037255	0.958860728	-0.091355471	0.18124136600000001
PNISR	-0.003721898	0.959057917	-0.147835695	0.063626494
TSPYL2	0.003324378	0.959121357	-0.028242235	0.574268687
INO80B;INO80B-WBP1	-0.002637087	0.959266513	-0.074037231	0.140156779
ALDOA	-0.005836698	0.9594033940000001	0.114445835	0.316851478
PRPF31	-0.0034055929999999997	0.959553842	-0.055585433	0.295108838
PRKACA	0.0030381659999999997	0.959579807	0.00229213	0.9742171740000001
SDAD1	-0.006374725	0.959624646	-0.078594565	0.49585983899999997
C16orf87	0.0034690109999999997	0.9597002659999999	0.002035622	0.9717935040000001
TMEM43	-0.003682333	0.960037888	-0.10372842199999999	0.21424583
MAP4	0.00659299	0.960179562	0.108799546	0.156797516
POGZ	0.0036366190000000002	0.96026541	-0.032398062000000005	0.6053809139999999
TACC3	0.004368393	0.9602659640000001	0.103076476	0.207382855
PAXIP1	-0.00255637	0.9603795509999999	-0.065174759	0.139422287
EIF3A	-0.005037775	0.9604113559999999	0.18403908	0.070402425
CYFIP1	-0.005587725	0.960480896	0.104589011	0.425767749
POFUT1	-0.003475829	0.9609653570000001	-0.006926989000000001	0.9061003940000001
NPRL2	0.002578711	0.961025549	0.103244221	0.09742878699999999
CD81	0.003266162	0.961313408	0.121570552	0.123450225
ZNF202	-0.003591498	0.9613439709999999	-0.035698722999999995	0.582374443
SH3BP2	0.004357548	0.961372997	0.096227618	0.293638257
ARAF	-0.00297172	0.96151615	-0.00036811900000000003	0.9959773059999999
NARFL	-0.0028064390000000004	0.961566265	0.006462349	0.905691198
PAPOLG	-0.0023475460000000003	0.961579263	-0.064714436	0.148215333
LPAR2	-0.0055688280000000005	0.961638475	0.020171869	0.87165632
SPAG7	-0.004338657	0.961847536	0.13243053800000001	0.09302410000000001
CERK	0.003420279	0.9619316990000001	-0.072703778	0.27279652
SPIRE2	0.003195167	0.961952675	-0.033786172	0.555250409
PRKCSH	-0.005785551	0.962171709	0.08499011	0.518879208
TPM2	0.004800318	0.962209293	0.092381534	0.25579456100000003
RBM6	-0.004501519	0.9623423390000001	-0.09290094199999999	0.37058906
SMARCB1	0.002676478	0.962621368	-0.066095241	0.20446002600000002
FBXO28	0.005044959	0.962622697	-0.119698771	0.298733878
EME1	0.004528326	0.962626419	-0.07222734	0.45385808899999996
MTX3	-0.00283351	0.9627920390000001	-0.078805477	0.232288921
SKIV2L2	0.003334188	0.962817715	-0.09575220699999999	0.19392299
RBM45	0.004132495	0.963061521	-0.072349669	0.49408626
SMG7	0.002677933	0.963063535	-0.047372110999999995	0.266009312
KIF18A	-0.005377756	0.963196519	-0.071980897	0.49348747
TTC27	-0.003792573	0.96342738	0.102502047	0.162430594
REPIN1	0.00262606	0.9634362890000001	-0.029386407000000003	0.555458922
LAMP2	-0.003026117	0.9634616640000001	0.108876481	0.055525566
SNRPA	-0.00289727	0.963506622	0.002442296	0.9662275459999999
ENOPH1	0.004429768	0.963567435	0.181394102	0.049759027000000004
MARK4	0.00331592	0.963615532	-0.058059438	0.38495558399999996
CCDC71L	0.003774998	0.963632835	-0.071575333	0.296423196
CBX4	0.003806167	0.964379178	-0.084783173	0.292919741
CTU2	-0.003389096	0.9644318190000001	0.083386997	0.169602632
NSA2	0.004742889	0.964496193	-0.114368228	0.314110437
11-Sep	0.005314676	0.9647312159999999	0.12901465	0.30789298800000003
FBXO7	-0.003266245	0.9649695909999999	0.128309982	0.08596521800000001
KEAP1	0.003202414	0.964981199	-0.018920516999999998	0.7583488540000001
SMARCC1	-0.002677954	0.9651545909999999	-0.045971091	0.528616591
HOOK1	0.003725793	0.965288426	0.10623265300000001	0.266794039
ZNF467	-0.0029726509999999998	0.965399853	-0.03900715	0.557304429
ELL	-0.0031277859999999996	0.965412108	-0.094904523	0.168795193
DDX55	0.003946227	0.965417593	-0.045874105	0.560863204
UMPS	0.0037024840000000002	0.965798897	0.10821301400000001	0.176143468
POC1B;TUWD12	0.002531938	0.9658998190000001	-0.022509862000000002	0.675459283
TREML4	0.005109448	0.96591049	-0.107519371	0.40240886600000003
SMN1;SMN2	0.003284386	0.965998163	-0.092570704	0.192140671
C2CD5	0.002011664	0.9665604940000001	-0.003733603	0.9324044770000001
POP5	0.0046882420000000005	0.9669397470000001	-0.070681619	0.595505678
XPO4	0.00298298	0.9669453659999999	0.11379678800000001	0.074526571
ABRACL	0.005392965	0.96706714	0.20439516800000002	0.01605418
CSNK1G2	0.0038986159999999997	0.967155007	-0.029603123999999998	0.753563937
DPP4	-0.002301821	0.967186255	0.008066511	0.905140947
URGCP	0.002631333	0.9673137470000001	0.054951274	0.32048788
DNAAF5	0.00367281	0.9674802579999999	0.11082653099999999	0.263335062
EIF4EBP2	-0.0039423570000000005	0.967626234	0.091454934	0.221773345
TANK	0.0033942770000000002	0.9676688090000001	0.11293304300000001	0.231415924
EMD	-0.003353315	0.9677458320000001	-0.035744974	0.647563299
PSMD10	0.003792261	0.967794078	0.141589791	0.10607533400000001
RSBN1L	-0.0031806559999999996	0.9678224790000001	-0.00990961	0.8835565559999999
CWF19L2	-0.002666708	0.967868897	-0.178444324	0.030651776000000002
ITGB3BP	0.003386219	0.968181217	-0.089401261	0.492015076
BCORL1	0.00317955	0.968351208	-0.073298683	0.310503075
TUBB4B	0.004328402	0.9685053379999999	0.118498688	0.24639936
DVL1;DVL1P1	0.0018555820000000002	0.9685398059999999	-0.058578987	0.176884423
EEF2	-0.004746055999999999	0.9686896420000001	0.127516406	0.259969527
PRDM11	-0.003677375	0.968703109	-0.119915072	0.171170756
PRCC	-0.0019286829999999998	0.968837484	-0.16328334	0.004126101
ATG14	-0.0030854090000000003	0.968938451	0.070768681	0.221081632
BICD2	0.002599942	0.969045092	0.070410086	0.233234613
ABAT	0.002230205	0.9693246320000001	-0.011299465	0.853719153
SEC31A	0.00364834	0.9694741809999999	0.093490201	0.31580830600000004
CSE1L	0.003906364	0.969579933	0.115506377	0.269618136
DPH7	0.003439495	0.9697109309999999	0.02843476	0.7568972909999999
MIS18BP1	-0.0035106720000000003	0.970155707	-0.088158419	0.340459136
SENP3	-0.003272996	0.970222114	-0.111848515	0.181191226
CRY1	-0.0026361970000000003	0.9702795909999999	0.07749611099999999	0.155555783
RABL6	-0.003494895	0.970330047	0.121107238	0.173387013
ITPK1	0.002623962	0.970355778	0.07590227299999999	0.17246339600000002
NPEPPS	0.0040696479999999995	0.9703907079999999	0.113708991	0.35053110200000004
TRPC4AP	0.002360853	0.9703973579999999	0.012412484	0.769052437
ZBTB44	-0.0029576359999999996	0.970401757	-0.12901252400000002	0.100804925
SKI	0.002429077	0.9705251359999999	-0.083720593	0.185710312
AARSD1;PTGES3L-AARSD1	0.003002317	0.970803506	0.093179266	0.16252248
MPZL1	0.001915766	0.970807145	-0.013634366	0.77426512
PSMA6	-0.003543244	0.970808291	0.118444525	0.18254832
TNKS2	0.0027259890000000003	0.970820655	0.024091297	0.740041561
RFC4	0.002107298	0.971159778	0.013364397	0.804321851
PIK3C3	0.002613646	0.971170802	0.085561209	0.241322648
TSC22D1;TSC22D2	-0.004896987	0.971171848	0.078520325	0.524283914
SCLY	-0.0035099809999999997	0.971191677	0.087984047	0.321697465
EZR	-0.004184014000000001	0.971204945	0.127184561	0.276182057
ENY2	0.002669522	0.9713959040000001	-0.077777888	0.315038035
ELP4	-0.003678706	0.971629746	0.07868655599999999	0.460863165
RFK	0.002694435	0.97183619	0.10965984	0.182037156
POLD3	-0.001741898	0.971854625	0.029769401	0.515296991
TPD52	-0.005074375999999999	0.971892937	0.114632131	0.40867268799999995
ENOX2	0.0026500459999999997	0.972062877	-0.058562993	0.40196298399999997
XRCC3	0.002053938	0.97237765	-0.007841086	0.90144414
PPM1F	-0.002637349	0.972575937	0.096688413	0.231471323
ATP9A	-0.001798761	0.972776405	0.004780465	0.910490823
GKAP1	-0.002373433	0.9731630990000001	0.05944492	0.447741024
POLD2	0.001706751	0.9732541990000001	0.01164713	0.794793428
SBDS	-0.0024379320000000003	0.9733835190000001	0.052464799000000006	0.5638817420000001
DNAJC9	0.002606204	0.973596162	-0.106475975	0.11963101
TIMM13	0.001891388	0.9736855320000001	-0.081546043	0.180263388
ZNF532	-0.003012335	0.973722405	-0.095078463	0.281930009
ACTL8	-0.002262648	0.973893894	-0.171755711	0.035428752
CDPF1	0.0027248479999999998	0.973929987	-0.252852318	0.0013015960000000001
GAA	-0.002449647	0.9740004609999999	0.06838818599999999	0.364993446
CUTC	0.0030086059999999996	0.974014548	0.088458677	0.095040971
SGTB	0.002554456	0.974044175	0.080584998	0.31065153100000004
RGPD5	0.002511296	0.974185045	-0.128386328	0.069140674
PAPD5	-0.002823125	0.974198345	-0.048882925	0.62109607
HNF1B	-0.0026989059999999996	0.9742760709999999	-0.18255860899999998	0.099460158
MAP2K2	-0.002740034	0.974312782	0.112378503	0.24057057899999998
TRIAP1	0.0023363060000000002	0.974449441	0.048737617999999996	0.527256026
TULP3	0.001689924	0.9745755540000001	-0.097438673	0.151993631
LDAH;C2orf43;FLJ21820	0.002115492	0.97459721	0.053397495999999996	0.416832078
CECR2	0.0025588570000000003	0.9747673720000001	-0.039063448	0.564130321
SYNJ1	0.0018040439999999999	0.9749954	-0.109139476	0.036555032
AFAP1	0.00307947	0.975068013	-0.051176717000000004	0.616642984
AHCYL1	0.002449097	0.975195811	0.06442741099999999	0.39676571
PLAA	-0.002116731	0.975202228	0.08202021799999999	0.168449691
TAF1C	0.00248193	0.975351251	0.002562185	0.9642361890000001
DNAJA1	-0.0014671060000000001	0.975592592	0.029305527	0.5535482110000001
CLK1	0.004342519	0.9758189840000001	-0.054227326	0.69641199
ARHGEF18	0.001653704	0.975844556	0.002404748	0.9641588090000001
PDE5A	-0.002687606	0.9759703240000001	0.120700067	0.326779906
CHST3	0.003065987	0.9759878679999999	-0.01807863	0.7821104999999999
CUL7	0.0016298839999999998	0.9762670929999999	-0.025521275	0.669650263
RPS6KB1	-0.00234474	0.976312217	0.113448689	0.129789459
IFI27L2	-0.002270593	0.9765050340000001	0.032509585	0.634933367
PKM	-0.004207903	0.9765101509999999	0.138725659	0.354471009
APPBP2	0.001414999	0.97651156	0.01445723	0.732565082
TERF1	0.0030092	0.977100093	-0.12484246800000001	0.201795819
FRYL	-0.002343481	0.97739756	0.066515756	0.39727933299999996
ALKBH5	0.002043681	0.9774459679999999	-0.1743741	0.020523107
KCTD5	-0.001597171	0.9777994240000001	-0.000113613	0.998525963
TELO2	0.002084583	0.9778084229999999	0.066975607	0.265071202
CENPE	-0.0015613489999999999	0.9779967959999999	0.016997068	0.7782659590000001
RCOR3	-0.002457338	0.978430221	-0.065760235	0.474177895
SAFB2	-0.003182409	0.978609794	-0.07756764099999999	0.501992112
SMCHD1	-0.001646591	0.978672543	-0.071399827	0.20688086600000002
WDR4	0.002309403	0.9786872879999999	0.05720267	0.587145524
SASS6	-0.001852591	0.978735933	0.043835778	0.438097402
ZNF740	-0.002539551	0.978781186	-0.111765814	0.17592812600000002
NACC1	-0.001248734	0.979078137	-0.055761980999999995	0.212815691
CNP	0.001360268	0.9791523390000001	-0.009675265	0.84408511
C15orf41	0.001900443	0.9792708640000001	0.09471373300000001	0.238633467
MAP3K7;DKFZp586F0420	-0.001971814	0.9793175829999999	0.089761748	0.241783623
ANKMY2	-0.00209085	0.9796185009999999	0.09182066900000001	0.220268667
PRIM1	0.001953671	0.979635693	0.07119	0.304097065
UNC119	0.001737214	0.979640154	0.027032302	0.607124698
HK1	-0.002457487	0.97986384	0.092433308	0.32537407
BARD1	-0.0026194829999999997	0.980004016	-0.128756824	0.19325532399999998
BAZ1A	-0.0021823420000000003	0.980117738	-0.115116502	0.227514114
ADAP1	0.00122331	0.9802000559999999	-0.036916204	0.41586956799999997
CACNA1A	0.002279597	0.980224905	0.040769285	0.674977095
SMARCAD1	-0.001399021	0.9804587490000001	0.043766012	0.384578811
SNAPC1	-0.001491495	0.98048913	-0.032655607999999996	0.446459906
CEP85	-0.001367868	0.9805862679999999	0.055891285	0.39988919799999995
THADA	0.002003472	0.980744683	0.09134854099999999	0.279466902
CDC7	0.002016885	0.98090181	-0.040334823	0.6678321629999999
ADSL	0.002261768	0.980914408	0.10601136	0.230802012
STAM	-0.00207875	0.981005517	0.12278900699999999	0.15568980400000001
ZNF672	0.001874199	0.981108408	-0.071717843	0.16634463300000002
CNTN1	-0.001823239	0.981293163	0.055899979	0.380146925
DSG1	-0.006755793	0.981304168	0.0026878279999999997	0.992104653
DNAJB4	-0.001170868	0.981409313	-0.027678114	0.590285211
GNPTG	-0.001134081	0.98142583	0.09724194	0.099648181
KPNA3	0.001645564	0.981524525	-0.050540173	0.4520224
PIH1D1	-0.001784976	0.9816207990000001	0.082214733	0.253150661
INO80	-0.001632335	0.981726581	-0.108711984	0.13830995
TIGD1	0.001486401	0.981798528	-0.113005582	0.11977926
USP19	0.0015640089999999999	0.982183778	0.10781028	0.164906105
NUF2	0.001438035	0.98223947	0.033456354	0.460193625
L1RE1	0.001562286	0.982483188	0.00304102	0.9679193620000001
