NAME	dbtype	SIZE	NES_NOI_DMSO_vs_Palbo_DMSO	FDR_q-val_NOI_DMSO_vs_Palbo_DMSO	NES_NOI_DMSO_vs_SY5609_DMSO	FDR_q-val_NOI_DMSO_vs_SY5609_DMSO	NES_NOI_DMSO_vs_NOI_IFN	FDR_q-val_NOI_DMSO_vs_NOI_IFN	NES_SY5609_DMSO_vs_SY5609_IFN	FDR_q-val_SY5609_DMSO_vs_SY5609_IFN
UBIQUITIN_LIGASE_COMPLEX	GOCC	264	-1.5492386	0.96869546	-1.1791496000000001	0.774888	-1.7784919999999997	0.13636254	-0.7382692	0.9953518
PROTEIN_POLYMERIZATION	GOBP	254	0.13256733	0.96875876	-0.91853505	1.0	-1.0790473	0.7274555	-1.5110745	0.13136666
POOR_SPEECH	HP	270	0.13175476	0.9687822	-0.86236095	1.0	-1.403305	0.35448432	-1.4510595	0.17303531
PROPTOSIS	HP	221	-1.534972	0.969191	-0.9552877000000001	1.0	0.7478503000000001	1.0	-1.3163122999999999	0.30911455
MATURATION_OF_LSU_RRNA	GOBP	26	-1.5529998999999999	0.9693219000000001	-1.2975119	0.61263466	-1.6570498	0.19196814	0.7214879	1.0
PROSTATE_NEOPLASM	HP	30	-4.158861	0.9694789	-1.0901397	0.9147728	-1.4005729999999998	0.3560521	-1.1909006000000002	0.48817122
GENERALIZED_ONSET_MOTOR_SEIZURE	HP	176	0.12917908	0.9695146000000001	-0.87007976	1.0	-1.5920446000000001	0.21710345	-1.2920462	0.33918777
NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GOBP	241	-1.5459584	0.9696718000000001	-1.1253649	0.85426354	-1.8299482	0.11093908	-0.52226186	1.0
REGULATION_OF_MRNA_3_END_PROCESSING	GOBP	26	-1.5667008999999998	0.96972317	-0.9243046999999999	1.0	-1.2128705	0.57576305	-0.45585690000000006	1.0
INTELLECTUAL_DISABILITY_PROFOUND	HP	148	0.1280762	0.96977717	-0.7755042	1.0	-1.0707388999999998	0.737639	0.8030454	1.0
DOUBLE_STRAND_BREAK_REPAIR	GOBP	252	-1.5430385	0.96986914	-1.4251770000000001	0.4329524	-2.0811841	0.06845247	-0.7003063	1.0
PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY	GOMF	283	0.12826355	0.96989036	-0.87859994	1.0	-1.3760803999999998	0.38377622	-1.2261169	0.43303642
ABNORMALITY_OF_FEMUR_MORPHOLOGY	HP	236	-1.5774488000000002	0.9699197	-0.9988959999999999	1.0	-1.1399516	0.6575134	-1.1871665	0.49402002
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	GOBP	42	-3.9564760000000003	0.97007036	-1.2049391	0.7468875	-0.8188217	0.9582761999999999	0.37411228	1.0
DETECTION_OF_STIMULUS	GOBP	254	-1.5406841999999998	0.9701815999999999	-0.5819615	1.0	1.8561767	0.7427716	1.161365	1.0
SULFUR_COMPOUND_BINDING	GOMF	230	-1.5722068999999999	0.9702654000000001	-1.2110826000000001	0.7444135999999999	-0.7656409000000001	0.984253	-0.900249	0.9028294
GTPASE_ACTIVITY	GOMF	304	-0.101664856	0.9704155000000001	-1.102662	0.8887	-0.9797901	0.8349664000000001	-0.85236245	0.941235
INTELLECTUAL_DISABILITY_SEVERE	HP	377	-0.10192463	0.97045255	-0.90892357	1.0	-1.5329827	0.24548648	-1.2181356	0.4454432
NEGATIVE_REGULATION_OF_RNA_SPLICING	GOBP	24	-1.5786177	0.97050667	-1.2033042	0.7517272	-1.2955718	0.47631556	-0.63895816	1.0
PROTEIN_KINASE_B_SIGNALING	GOBP	167	-1.5675555	0.97057223	-0.61230314	1.0	1.0095518	1.0	-1.2989441000000002	0.33143446
HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	GOMF	116	0.12640691	0.9706431000000001	-1.0931356	0.9080052	-1.1374066	0.65977407	-0.6534623	1.0
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GOBP	231	-0.100982055	0.9707009	-0.6857936	1.0	-1.0047363	0.8103771	-1.8616823	0.023954213
CYTOPLASMIC_TRANSLATIONAL_INITIATION	GOBP	26	-1.5735536	0.9707935999999999	-1.5028148000000001	0.34018338	-1.4383682	0.32000545	0.44396704	1.0
NUCLEAR_CHROMOSOME_SEGREGATION	GOBP	258	-1.5360276000000002	0.9708492	-1.54908	0.27963632	-1.6636419999999998	0.18920457	-0.5957279000000001	1.0
JOINT_CONTRACTURE_OF_THE_HAND	HP	218	0.12522037	0.9709129999999999	-1.0020666	1.0	-1.4207026000000003	0.33646303	-1.3337842	0.28766352
CONDENSED_CHROMOSOME	GOCC	234	-1.5432552	0.9709188	-1.5333002	0.29012012	-1.7712134999999998	0.13813792	-0.64997333	1.0
PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY	GOMF	420	0.12542708	0.9710241	-0.78309506	1.0	-1.5338777	0.24458745	-1.4840635	0.14988987
NORMOCHROMIC_ANEMIA	HP	34	-1.5856226999999998	0.97125715	-1.9457871	0.0064975526	-1.0528977	0.7581443	0.5208133	1.0
REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP	289	0.12393116	0.9712603000000001	-0.84591115	1.0	-1.21353	0.5751924	-1.6555818	0.07285632
SECRETORY_GRANULE_MEMBRANE	GOCC	278	0.12429156	0.9712687	-0.87041354	1.0	-0.707583	1.0	-1.1579412	0.5456858
PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP	24	-1.5795575000000002	0.9713056000000001	-1.7290458999999998	0.09964551	-1.5482948	0.23197806	-0.631558	1.0
PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND	HP	36	-1.5841471	0.9714516	-1.9963646000000002	0.0028420346999999996	-1.1504211000000002	0.6454025999999999	-0.6389997	1.0
ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP	206	-0.09932163	0.9715117	-0.78570014	1.0	-1.463581	0.29466787	-1.525994	0.12284904
ACTIN_FILAMENT_BUNDLE_ORGANIZATION	GOBP	150	-0.0989986	0.9715306	-0.6177366	1.0	-0.9306405000000001	0.8810973	-1.7509986000000002	0.043315843
STEROID_METABOLIC_PROCESS	GOBP	281	-0.09948302	0.9716343000000001	-1.178895	0.7748688	-0.5065189	1.0	0.85220957	1.0
CELL_LEADING_EDGE	GOCC	392	0.12273849	0.9717877	-0.6335799	1.0	-1.27349	0.49993834	-1.425664	0.19396576
CELLULAR_RESPONSE_TO_UV	GOBP	77	-1.5810203999999999	0.97201777	-1.1695385	0.7890628000000001	-1.4461093999999999	0.31286708	-0.77654743	0.9858843
NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP	174	-0.09793841	0.9720791	-0.87828046	1.0	-0.76308864	0.98400515	-1.0820048	0.66353244
ABNORMALITY_OF_THE_ELBOW	HP	222	-0.09753574400000001	0.97214866	-0.8671653	1.0	-1.3916389	0.3664498	-1.4782902	0.15429546
IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP	353	0.12173882	0.9721666999999999	-0.8924921	1.0	1.2210181999999998	1.0	-0.9162914000000001	0.88408715
REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP	158	0.12004458	0.9723053	-0.79740155	1.0	-0.7457301	0.98863035	-0.9001386999999998	0.9026832
NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP	222	-1.5857508	0.9724351000000001	-1.4836260000000001	0.36159405	-1.8453191999999998	0.11110282	-0.79442245	0.9780139999999999
NEGATIVE_REGULATION_OF_CELL_GROWTH	GOBP	165	0.12021762	0.9724403	-1.0103143	1.0	-0.8210226	0.95767444	-1.4761183999999998	0.15547803
PROXIMAL_MUSCLE_WEAKNESS	HP	187	0.12044811	0.9725264000000001	-1.0323873	1.0	-1.0001495999999999	0.81372046	0.7408855999999999	1.0
MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	GOBP	134	-0.09659501	0.97264785	-0.73453563	1.0	-1.3620127	0.40089315	0.845891	1.0
REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP	224	0.11862427	0.97268724	-0.835253	1.0	-1.2654648000000002	0.5090559	-1.6202703	0.08355463
PHOSPHOLIPID_METABOLIC_PROCESS	GOBP	345	0.12053507	0.97271496	-1.1420964	0.82785	-1.106103	0.69426596	-0.7674103	0.98904294
DISTAL_MUSCLE_WEAKNESS	HP	170	0.11879375	0.97282875	-1.0430617	0.9921566999999999	-1.1401954	0.6572656	-1.1737075000000001	0.51884574
APLASIA_HYPOPLASIA_OF_THE_CEREBELLAR_VERMIS	HP	236	-1.5871735	0.97283655	-1.0579696	0.96989757	-1.3228482	0.45058626	-1.1328294	0.58783984
BILATERAL_TONIC_CLONIC_SEIZURE	HP	278	0.11794613	0.9728696	-0.9401208000000001	1.0	-1.2473596000000002	0.53519905	-1.2498903000000001	0.39481407
SPECIFIC_LEARNING_DISABILITY	HP	230	-1.5882356000000002	0.9749341999999999	-1.1462893	0.8248752	-1.4541178	0.30311209999999994	-1.1866226	0.49465486
REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP	195	-1.5910107	0.97502184	-1.2597938	0.6671267	1.3220136	0.97457725	0.9043793999999999	1.0
ABNORMALITY_OF_PULMONARY_CIRCULATION	HP	143	0.11329541	0.97534645	-0.97880816	1.0	-1.0175437	0.79747283	1.2649063999999999	1.0
ABNORMAL_RIB_CAGE_MORPHOLOGY	HP	319	0.11366243	0.9753581	-0.9492584000000001	1.0	-1.2587297	0.51691157	-1.3647200000000002	0.24851279999999998
NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP	264	-1.5932723999999998	0.9758779000000001	-1.5099027	0.33178338	-1.8697409999999999	0.10071755	-0.87639505	0.92324007
LIMB_UNDERGROWTH	HP	211	-1.5950438	0.9759222	-1.255918	0.67553395	-1.4724221000000002	0.28767368	-1.3713594999999998	0.2420737
SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	GOCC	22	-1.5912316	0.97614914	-1.3039493999999998	0.6019959	-1.0272398999999999	0.7880453000000001	0.49278626	1.0
MOLECULAR_ADAPTOR_ACTIVITY	GOMF	345	0.11142134	0.9762834999999999	-0.80097616	1.0	-1.447006	0.31197497	-1.2860746	0.34751493
CELLULAR_AMINO_ACID_METABOLIC_PROCESS	GOBP	256	0.110493965	0.97661185	-1.1683366000000002	0.79027694	0.8988611999999999	1.0	0.8470499	1.0
RESPONSE_TO_MONOSACCHARIDE	GOBP	163	-0.09106692	0.97661704	-0.9104334000000001	1.0	-0.9030533000000002	0.90222096	1.2056726	1.0
EMG_ABNORMALITY	HP	229	0.11004907	0.97664165	-0.91362816	1.0	-1.1059787	0.6944047	0.97063404	1.0
HEPATOSPLENOMEGALY	HP	126	0.10902301	0.9767870999999999	-1.0516586	0.98191285	-0.95155895	0.8594415999999999	-0.783713	0.9823513
CYTOPLASMIC_REGION	GOCC	240	-1.5957705	0.9768110000000001	-0.83623254	1.0	-1.2128676999999999	0.57548887	-1.2135619	0.45357916
PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOMF	405	0.109349914	0.9768281999999999	-0.81171185	1.0	-1.5988737	0.2132089	-1.3791375	0.23528339
TUBULIN_BINDING	GOMF	344	0.10734858	0.9771040999999999	-1.0935136	0.90726393	-1.5006121000000001	0.26915532	-1.3896786	0.22268641
PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION	GOBP	303	0.10792824599999999	0.9772351	-1.011699	1.0	0.80227727	1.0	1.1805217	1.0
ABNORMALITY_OF_THE_RIBS	HP	262	0.10738704	0.9773284	-0.98158413	1.0	-1.172142	0.6182764000000001	-1.3668431	0.24546354
STEM_CELL_DIFFERENTIATION	GOBP	194	0.10657909	0.97732985	-0.8592523999999999	1.0	-1.1788346	0.6112371999999999	-1.5015135	0.13767315
POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP	216	-1.5959923999999999	0.9779627000000001	-1.3850476	0.49840829999999997	-2.074733	0.060269355999999996	-1.0732464	0.67860436
POSITIVE_REGULATION_OF_HISTONE_ACETYLATION	GOBP	27	-1.5981026000000003	0.9781313	-1.1974431	0.76186466	-1.1405048	0.6570754	-1.1816031999999999	0.5037575
ABNORMALITY_OF_THE_ZYGOMATIC_BONE	HP	225	-1.6005466999999998	0.97838837	-0.9356299000000001	1.0	1.4750195	0.8637546	0.8609821	1.0
LIMB_JOINT_CONTRACTURE	HP	343	0.10439294	0.9784181999999999	-0.9963095999999999	1.0	-1.4052165	0.3515817	-1.3247752	0.29931328
HYPOPITUITARISM	HP	140	0.10322893	0.97889304	-1.1794353000000002	0.77419275	-0.8146883	0.9606773999999999	-0.68673605	1.0
REGULATION_OF_CELL_SHAPE	GOBP	139	-0.08748516	0.97906035	-0.79694283	1.0	-1.0065295	0.8086878000000001	-1.5924171	0.09536409
REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP	130	-0.08711543	0.97908473	-0.8090970000000001	1.0	-0.62772393	1.0	-0.8578763	0.9385966
B_CELL_MEDIATED_IMMUNITY	GOBP	119	-1.6014163000000001	0.9793068000000001	-1.0403850000000001	0.9951211999999999	-0.9325449	0.8788749	1.3989178999999998	1.0
HEAD_TREMOR	HP	31	-3.9058645	0.97956663	-0.9507781999999999	1.0	-1.1423569	0.65474147	-1.2382421000000001	0.412206
ABNORMALITY_OF_CRANIAL_SUTURES	HP	294	-0.08605599400000001	0.9796110999999998	-0.97363955	1.0	-1.0771295	0.73000497	-1.1825814	0.5021824
PEPTIDYL_LYSINE_DIMETHYLATION	GOBP	24	-1.607202	0.9797138000000001	-1.5843683000000002	0.25646994	-1.273275	0.49968866	-0.72937244	0.9974226999999999
ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	HP	356	-0.085396975	0.97984564	-0.9816434000000002	1.0	-1.1388279	0.6591884	-1.2127821	0.45487848
PLANTAR_HYPERKERATOSIS	HP	135	-0.08421686	0.98046225	-0.8946860999999999	1.0	1.1041572	1.0	1.6300555	1.0
SMALL_SUBUNIT_PROCESSOME	GOCC	37	-1.601648	0.9805037	-1.198805	0.7590464	-1.5523274999999999	0.22948384	-0.64910364	1.0
REGULATION_OF_SISTER_CHROMATID_COHESION	GOBP	20	-1.6076666000000002	0.98068476	-1.3985735000000001	0.47717765	-1.1089917	0.6917975000000001	-0.7215931999999999	0.9995556999999999
REDUCED_TENDON_REFLEXES	HP	484	0.09962623599999999	0.98077583	-1.0236173000000002	1.0	-1.4408206000000001	0.31805918	-1.0257479999999999	0.75236297
ABNORMALITY_OF_THE_PLANTAR_SKIN_OF_FOOT	HP	166	-0.08342884	0.9807966	-0.881676	1.0	0.97792864	1.0	1.6140306999999998	1.0
ABNORMALITY_OF_THE_CERVICAL_SPINE	HP	363	-0.08300479	0.9808698	-1.069511	0.9439061	-1.0344493000000001	0.7807818	-1.1349301	0.5838353000000001
TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GOCC	236	-1.6079477	0.9817963	-1.1383727	0.83561677	-1.5216308	0.25354826	-0.7652009	0.98906434
REGULATION_OF_NUCLEASE_ACTIVITY	GOBP	20	-1.6091271999999999	0.98235136	-1.3546553999999997	0.54645663	-0.7693097	0.9829924000000001	0.43919605	1.0
ADULT_ONSET	HP	242	0.0962388	0.9825328000000001	-0.9044423	1.0	-0.8929094999999999	0.9118644	-0.9726165999999999	0.81739837
CELLULAR_KETONE_METABOLIC_PROCESS	GOBP	174	-0.07841309	0.98292327	-1.0138302	1.0	-0.7733649	0.98262066	-1.1849299999999998	0.49846345
REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP	458	-0.07971472	0.9829966999999998	-1.0630062	0.96009076	-1.2509618	0.5287118000000001	-0.86356586	0.9357767
ECTOPIC_CALCIFICATION	HP	183	-0.078505635	0.9831074000000001	-1.1468947	0.82491994	-0.9871129000000001	0.82745814	-0.8598719000000001	0.9366563
MEMBRANE_LIPID_METABOLIC_PROCESS	GOBP	188	-0.07913887	0.98316616	-0.8748940999999999	1.0	-1.2865695	0.48331472	0.7506577	1.0
SMALL_MOLECULE_CATABOLIC_PROCESS	GOBP	339	-0.07867890599999999	0.9832277	-1.1108472	0.87902653	1.0873941	1.0	1.1298506000000001	1.0
MAINTENANCE_OF_LOCATION	GOBP	280	0.09422519	0.983454	-0.90366757	1.0	-1.3642032	0.39842635	-1.233576	0.41972753
MRNA_CIS_SPLICING_VIA_SPLICEOSOME	GOBP	23	-1.6167327	0.9835302	-1.0964441	0.90032595	-1.3537933000000002	0.41232976	-0.7175946	0.99975187
NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP	203	-1.6092898000000002	0.9835394000000001	-0.9288871	1.0	-0.8850503000000001	0.9182116	-1.404666	0.21154305
REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP	366	0.09221261	0.9838591	-0.9055514000000001	1.0	-1.2174888000000001	0.57152236	-1.569748	0.10349514
GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP	275	0.09223488	0.98409474	-0.86866146	1.0	-1.3595648999999999	0.40454650000000003	0.76763874	1.0
RETINAL_DEGENERATION	HP	245	-1.6175685	0.98417073	-0.8385476000000001	1.0	-1.1080338	0.6924326999999999	-1.3205949	0.30367753
CANONICAL_WNT_SIGNALING_PATHWAY	GOBP	272	0.0922692	0.98432195	-0.8272261000000001	1.0	-1.1296688	0.6685536	-1.5615944	0.10548174
PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP	43	-3.9164836000000003	0.98440176	-1.3212941	0.58340746	-1.254073	0.5239682	-0.81124556	0.9692065000000001
RESPONSE_TO_INSULIN	GOBP	228	-1.6096975	0.9846067	-1.0073414	1.0	-1.1850578999999999	0.6055221	-1.2174296	0.44615397
STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE	GOMF	21	-1.6202406	0.9846789	-1.1465436000000002	0.82523704	-1.7076178	0.17614129	-0.8439936	0.94714457
CELLULAR_RESPONSE_TO_GAMMA_RADIATION	GOBP	28	-3.9189236000000003	0.9848466	-1.5048555000000001	0.33661836	-1.5078889	0.26488551	-0.78823215	0.9804103000000001
POLYDACTYLY	HP	227	-1.6182601	0.9850735	-1.0839173	0.92231447	-1.1982853	0.5910810000000001	-1.233508	0.41972905
APLASIA_HYPOPLASIA_OF_THE_TIBIA	HP	25	-3.9566392999999995	0.9852540999999999	-0.8492188	1.0	0.9352746	1.0	0.9131097	1.0
CONTRACTURES_OF_THE_JOINTS_OF_THE_UPPER_LIMBS	HP	267	-0.074351735	0.98525643	-0.96932036	1.0	-1.5918927	0.21680906	-1.3762287	0.23784481
REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP	245	-0.07459025	0.9853457	-0.6518393	1.0	-0.9458281999999999	0.86535263	-1.6293423	0.08174628
GLYCOSYLTRANSFERASE_ACTIVITY	GOMF	245	0.08835719	0.98573315	-0.9114074000000001	1.0	-1.1578037	0.639175	-1.2135028	0.45356256
MEIOTIC_CELL_CYCLE	GOBP	237	-1.6204303999999998	0.9857985999999999	-1.4274611000000001	0.43161392	-1.5813509	0.22040372	-0.7208026	0.9994904
INABILITY_TO_WALK	HP	237	0.08716992	0.98614156	-0.9408030000000001	1.0	-1.2482889	0.533608	-1.2115517	0.45706803
REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP	43	-1.6230539	0.9866671999999999	-1.4461241000000002	0.39795864	-1.553475	0.22920284	-0.60896343	1.0
CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GOBP	215	-1.6254334	0.9867370999999999	-1.1361121	0.83916277	-1.0733938	0.7344732	-1.0507741000000002	0.71948576
REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP	339	-0.071271166	0.9867946	-0.7537505999999999	1.0	-1.0899799	0.71655446	-1.6626386999999998	0.07057976
DYSPNEA	HP	335	-0.07038033	0.986866	-1.0670464	0.9485604	-1.0285364	0.7873796999999999	0.8271643	1.0
MAINTENANCE_OF_LOCATION_IN_CELL	GOBP	185	-0.07072803	0.9868912000000001	-0.9750521000000001	1.0	-1.3234538	0.4505045999999999	-1.2927431	0.33851114
REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP	208	-1.620638	0.9868935999999999	-0.8899759	1.0	1.757836	0.72308093	1.0244924000000002	1.0
ALPHA_AMINO_ACID_METABOLIC_PROCESS	GOBP	182	-0.07146315	0.9869196	-1.1440369	0.8287211	1.0746567	1.0	1.015047	1.0
ABNORMALITY_OF_CENTRAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	HP	473	0.08490382	0.9871110000000001	-0.9988232	1.0	-1.5000518999999999	0.26948267	-1.1815101000000001	0.5038379
DNA_SECONDARY_STRUCTURE_BINDING	GOMF	31	-1.6278261	0.98716676	-1.3817788	0.50041676	-1.9359756000000001	0.08680702	-0.81288874	0.96899515
NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP	233	-1.6213888	0.98729527	-1.0892899999999999	0.91460794	-1.0024498	0.81093377	-1.4362636	0.18626896
HEMATOLOGICAL_NEOPLASM	HP	229	-1.6236719	0.9873405000000001	-1.4134636999999999	0.4542516	-1.2133186000000002	0.57526785	-0.796269	0.9770612
POSITIVE_REGULATION_OF_COAGULATION	GOBP	23	-3.9022784	0.98735595	-0.93622977	1.0	-0.854786	0.93785274	-0.8101835000000001	0.96924
NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP	236	-1.6290041000000002	0.9877123	-1.104671	0.88787735	-0.9824074	0.8321016999999999	-1.2558523000000001	0.3864941
POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP	219	-1.6255188999999999	0.9879763	-1.1948324	0.76608855	0.962208	1.0	-1.2244464	0.43550017
STEREOTYPY	HP	233	-1.6341751	0.9882171000000001	-0.74440485	1.0	-1.1730853	0.6182853	-1.5607729	0.10517798
B_CELL_ACTIVATION	GOBP	212	-1.6390386000000001	0.9886031	-0.9670545	1.0	0.81409514	1.0	-0.8757132	0.9234787
ABNORMAL_CRANIAL_NERVE_MORPHOLOGY	HP	240	-0.06710016	0.9886937	-0.92179286	1.0	-0.94771695	0.86409193	-1.1538604	0.55253893
CELL_CELL_JUNCTION	GOCC	461	-0.06656876	0.98877823	-0.6920467	1.0	0.7993777	1.0	-1.8774598999999998	0.021049596
NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP	222	-1.6293931000000001	0.9887785	-1.046778	0.9902690999999999	-0.8428296999999999	0.9462826999999999	-0.87621367	0.92320913
RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP	343	0.07974137	0.98882014	-1.0235604	1.0	-1.1674586999999998	0.6265635	-0.9785729999999999	0.81086606
DYSPHAGIA	HP	427	0.07915196	0.98888063	-0.9718333	1.0	-1.3475715	0.42069638	-1.4938663	0.14359312
BIMANUAL_SYNKINESIA	HP	29	-3.9063519999999996	0.98896354	-0.93569577	1.0	1.2064635	1.0	-0.8573914	0.9374508
GENERALIZED_ONSET_SEIZURE	HP	310	0.079944685	0.98896444	-0.85994685	1.0	-1.5982242	0.21272032	-1.0484339	0.7238958000000001
CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP	237	-1.6364858999999998	0.98903704	-1.0540048	0.97686726	0.81026113	1.0	-0.90367293	0.8994608000000001
VARIABLE_EXPRESSIVITY	HP	248	0.080671415	0.9890929	-1.0152153	1.0	0.5821281999999999	1.0	-0.997142	0.7899649999999999
REDUCED_CONSCIOUSNESS_CONFUSION	HP	342	0.079954736	0.9892064	-1.2037428999999997	0.7503128000000001	-1.261577	0.51369774	-1.0167459	0.76497096
HYPERKERATOSIS	HP	220	-0.06495315	0.9892926	-0.9811171999999999	1.0	0.86655533	1.0	1.4814638	1.0
INCOORDINATION	HP	202	-1.6521244	0.9893360000000001	-0.9533306999999999	1.0	-1.3366339	0.43431386	-1.1409761	0.5742651
NARROW_MOUTH	HP	228	-1.6343888999999998	0.9893629999999999	-0.8461629999999999	1.0	-1.6133678	0.20873548	-1.3662362	0.24651074
FATIGUE	HP	311	-0.06523279	0.989366	-1.0760221	0.9310655999999999	-1.1647136999999999	0.62971973	0.90847087	1.0
REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP	484	-0.06437877	0.9893890999999999	-0.8816457000000001	1.0	-1.1582607	0.6385566999999999	-1.5828714	0.09811709
SENSORY_ORGAN_MORPHOGENESIS	GOBP	226	-1.6597706	0.98944527	-0.80269665	1.0	0.6101085	1.0	-1.5641524	0.104646154
CHROMOSOME_CENTROMERIC_REGION	GOCC	210	-1.649802	0.9894953000000002	-1.582066	0.25216758	-1.9943208	0.0680668	-0.63570356	1.0
ABNORMAL_DERMATOGLYPHICS	HP	237	-1.6395944	0.9895518	-0.99609536	1.0	-1.3142447	0.45559859999999996	-1.2420316999999998	0.40581352
ABNORMALITY_OF_THE_LYMPH_NODES	HP	185	-1.6472611000000001	0.9898170000000001	-1.0632736999999999	0.9602251	-0.812602	0.9618331	-0.9256975000000001	0.8737539000000001
KINASE_REGULATOR_ACTIVITY	GOMF	209	-1.6412752	0.98986864	-1.0037913	1.0	0.69630575	1.0	-0.9664669	0.8255299999999999
PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	GOCC	22	-1.6295216000000001	0.9900233	-0.96956486	1.0	-1.0181613999999999	0.79741263	-0.7917108	0.9795073000000001
VISUAL_LOSS	HP	198	-1.66065	0.9901207000000001	-0.95265853	1.0	0.87399346	1.0	0.83599234	1.0
ABNORMALITY_OF_THE_GINGIVA	HP	204	-1.6436607	0.9904405999999999	-1.3123822	0.5977441	-0.9956658000000002	0.8190773	-1.2439307	0.4027803
ABNORMAL_SOFT_PALATE_MORPHOLOGY	HP	204	-1.6524072	0.99051607	-1.4347239999999999	0.41850415	-0.8895839	0.91457206	-1.1301548000000001	0.5907058000000001
CARBOHYDRATE_BINDING	GOMF	208	-1.6613848999999998	0.99102443	-0.90024084	1.0	0.72701025	1.0	-1.0886045	0.65265626
REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP	30	-1.6689042	0.9911037	-1.1932757	0.76681685	-1.3489407	0.41906697	-0.5324281	1.0
POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP	226	0.07398141	0.9911360999999999	-0.88045526	1.0	-0.8824622999999999	0.9195426999999999	-1.2502247	0.39430040000000005
POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP	209	-1.6537131999999999	0.9911428	-1.3785999	0.5022629	-1.7890389	0.12926202	-1.0181221	0.76290536
SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP	35	-1.6556792	0.99119264	-1.2792704	0.63891643	-1.3845152	0.37397766	0.6851531999999999	1.0
CELL_CORTEX	GOCC	282	-0.0605715	0.9913743	-0.6083637	1.0	-1.4520339	0.30628914	-1.9981224999999998	0.0070766894999999995
GLYCOPROTEIN_METABOLIC_PROCESS	GOBP	336	0.072206475	0.9914961999999999	-0.8641168	1.0	-1.2999296999999999	0.47255105	0.8321690999999999	1.0
THICKENED_SKIN	HP	373	0.07236485	0.99166447	-1.0859629	0.9185654000000001	0.7859829	1.0	1.2165996000000001	1.0
